"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"404","5/1/2025","Larceny from auto","Outside","None reported","Male","53","Unknown","Hispanic or Latino","1300 E NORTH AVE","Eastern","East Baltimore Midway",39.311954,-76.600091,"Street","11:30","a.m."
"405","5/1/2025","Larceny from auto","Outside","None reported","Male","22","White","Not Hispanic or Latino","3000 S HANOVER ST","Southern","Middle Branch/Reedbird Parks",39.251381,-76.614942,"Shed/garage","11:40","a.m."
"406","5/1/2025","Larceny","Inside","None reported","Female","70","Black or African American","Not Hispanic or Latino","2900 OAKLEY AVE","Northern","Central Park Heights",39.348394,-76.669612,"Other/residential","12:00","p.m."
"407","5/1/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","47","White","Unknown","1500 IMLA ST","Southeast","Broening Manor",39.276397,-76.538082,"Shed/garage","12:30","p.m."
"408","5/1/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","28","White","Unknown","1500 IMLA ST","Southeast","Broening Manor",39.276397,-76.538082,"Shed/garage","12:40","p.m."
"409","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Convenience store","12:42","p.m."
"410","5/1/2025","Larceny","Inside","None reported","Male","31","White","Unknown","900 FAWN ST","Central","Little Italy",39.286313,-76.601455,"Other/residential","12:50","p.m."
"411","5/1/2025","Larceny","Inside","None reported","Male","39","Black or African American","Unknown","900 N LAKEWOOD AVE","Southeast","Madison-Eastend",39.301979,-76.579736,"Other/residential","1:00","p.m."
"412","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Convenience store","1:30","p.m."
"413","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","1:30","p.m."
"414","5/1/2025","Larceny","Inside","None reported","Female","15","Black or African American","Not Hispanic or Latino","200 S EDEN ST","Central","Perkins",39.288513,-76.598442,"Other/residential","1:58","p.m."
"415","5/1/2025","Larceny","Inside","None reported","Female","24","Asian","Not Hispanic or Latino","3200 N CHARLES ST","Northern","Charles Village",39.326925,-76.617498,"Other/residential","2:00","p.m."
"416","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3800 BOSTON ST","Southeast","Brewers Hill",39.277208,-76.564244,"Grocery/confection","2:20","p.m."
"417","5/1/2025","Larceny from auto","Outside","None reported","Male","25","White","Not Hispanic or Latino","400 S PATTERSON PARK AVE","Central","Upper Fells Point",39.286226,-76.58451,"Street","2:30","p.m."
"418","5/1/2025","Larceny from auto","Inside","None reported","Female","44","Black or African American","Not Hispanic or Latino","300 MCMECHEN ST","Western","Bolton Hill",39.306906,-76.627898,"School","3:00","p.m."
"419","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6400 EASTERN AVE","Southeast","Bayview",39.287854,-76.538037,"Convenience store","3:45","p.m."
"420","5/1/2025","Larceny","Inside","None reported","Female","40","Black or African American","Unknown","2000 GREENMOUNT AVE","Eastern","Barclay",39.313326,-76.61002,"Other/residential","4:27","p.m."
"421","5/1/2025","Larceny","Inside","None reported","Male","31","Black or African American","Not Hispanic or Latino","500 S NEWKIRK ST","Southeast","Greektown",39.286781,-76.556625,"Other/residential","5:30","p.m."
"422","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3500 EASTERN AVE","Southeast","Canton",39.286531,-76.567928,"Wholesaler/store","6:00","p.m."
"423","5/1/2025","Larceny","Inside","None reported","Female","41","White","Not Hispanic or Latino","200 WENDOVER RD","Northern","Guilford",39.338492,-76.612298,"Other/residential","6:54","p.m."
"424","5/1/2025","Larceny","Inside","None reported","Male","77","None reported","Not Hispanic or Latino","3600 E BALTIMORE ST","Southeast","Baltimore Highlands",39.292612,-76.567478,"Unknown","7:00","p.m."
"425","5/1/2025","Larceny","Inside","None reported","Female","53","Black or African American","Not Hispanic or Latino","1100 DRUID HILL AVE","Western","Upton",39.30048,-76.626773,"Other/residential","8:00","p.m."
"426","5/1/2025","Larceny","Inside","None reported","Female","32","Black or African American","Unknown","1000 SAINT PAUL ST","Central","Mid-Town Belvedere",39.301638,-76.614747,"Other/residential","8:35","p.m."
"427","5/1/2025","Larceny from auto","Outside","None reported","Female","43","None reported","Unknown","800 RAPPOLLA ST","Southeast","Greektown",39.283396,-76.552665,"Street","9:30","p.m."
"428","5/1/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","53","Black or African American","Not Hispanic or Latino","1000 LANCASTER ST","Central","Harbor East",39.28247,-76.600088,"Street","10:00","p.m."
"429","5/1/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","30","None reported","Hispanic or Latino","1100 ARMISTEAD WAY","Eastern","Armistead Gardens",39.30539,-76.549442,"Street","11:00","p.m."
"430","5/2/2025","Larceny from auto","Outside","None reported","Male","49","Black or African American","Not Hispanic or Latino","4600 PARKWOOD AVE","Northeast","Frankford",39.331851,-76.550945,"Street","12:00","a.m."
"431","5/2/2025","Larceny","Inside","None reported","Female","28","Black or African American","Not Hispanic or Latino","5500 PENNINGTON AVE","Southern","Curtis Bay",39.216534,-76.587722,"Tavern/night club","12:00","a.m."
"432","5/2/2025","Larceny from auto","Outside","None reported","Male","41","White","Hispanic or Latino","2100 N MONROE ST","Western","Mondawmin",39.311988,-76.648368,"Street","12:00","a.m."
"433","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1700 WASHINGTON BLVD","Southern","Carroll - Camden Industrial Area",39.27561,-76.641683,"Convenience store","12:18","a.m."
"434","5/2/2025","Larceny","Outside","None reported","Male","31","Unknown","Unknown","900 SPANGLER WAY","Eastern","Armistead Gardens",39.302555,-76.549079,"Street","12:30","a.m."
"435","5/2/2025","Larceny from auto","Outside","None reported","Female","28","White","Not Hispanic or Latino","3600 KIMBLE RD","Northeast","Ednor Gardens-Lakeside",39.332704,-76.600861,"Street","1:00","a.m."
"436","5/2/2025","Larceny from auto","Inside","None reported","Male","39","Black or African American","Not Hispanic or Latino","600 HARWOOD AVE","Northern","Mid-Govans",39.357692,-76.605527,"Other/residential","1:00","a.m."
"437","5/2/2025","Larceny from auto","Outside","None reported","Male","47","Black or African American","Unknown","1700 N BROADWAY","Eastern","Oliver",39.309799,-76.595182,"Street","1:00","a.m."
"438","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1900 FLEET ST","Central","Fells Point",39.284784,-76.58929,"Convenience store","1:15","a.m."
"439","5/2/2025","Larceny from auto","Outside","None reported","Female","45","Black or African American","Unknown","2900 E COLD SPRING LN","Northeast","Lauraville",39.343268,-76.569384,"Street","1:30","a.m."
"440","5/2/2025","Larceny from auto","Outside","None reported","Male","30","White","Unknown","700 RAPPOLLA ST","Southeast","Greektown",39.284986,-76.552916,"Street","2:00","a.m."
"441","5/2/2025","Larceny from auto","Outside","None reported","Male","51","Black or African American","Not Hispanic or Latino","700 N ARLINGTON AVE","Western","Harlem Park",39.296828,-76.635656,"Street","2:10","a.m."
"442","5/2/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","44","None reported","Hispanic or Latino","900 HORNERS LN","Eastern","Armistead Gardens",39.302163,-76.549669,"Street","2:40","a.m."
"443","5/2/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","43","White","Unknown","1000 RODMAN WAY","Eastern","Armistead Gardens",39.304223,-76.547331,"Street","3:00","a.m."
"444","5/2/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","59","Black or African American","Unknown","5500 WHITBY RD","Northeast","Cedonia",39.334742,-76.530436,"Street","4:00","a.m."
"445","5/2/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","65","Black or African American","Hispanic or Latino","5600 ROLAND AVE","Northern","North Roland Park/Poplar Hill",39.364684,-76.63399,"Street","7:30","a.m."
"446","5/2/2025","Larceny","Inside","None reported","Female","45","White","Not Hispanic or Latino","100 N LUZERNE AVE","Southeast","Patterson Park Neighborhood",39.293326,-76.580302,"Other/residential","8:30","a.m."
"447","5/2/2025","Larceny","Inside","None reported","Female","37","White","Not Hispanic or Latino","100 N STREEPER ST","Southeast","Patterson Park Neighborhood",39.294024,-76.576895,"Other/residential","9:30","a.m."
"448","5/2/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","1000 PARK AVE","Central","Mid-Town Belvedere",39.30333,-76.618835,"Convenience store","10:10","a.m."
"449","5/2/2025","Larceny","Inside","None reported","Female","28","Black or African American","Unknown","1900 LIGHT ST","Southern","South Baltimore",39.267992,-76.611999,"Other/residential","12:15","p.m."
"450","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3600 POTEE ST","Southern","Brooklyn",39.238296,-76.611111,"Other/residential","1:10","p.m."
"451","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5800 YORK RD","Northern","Belvedere",39.362815,-76.609883,"Wholesaler/store","1:31","p.m."
"452","5/2/2025","Larceny from auto","Outside","None reported","Female","57","Black or African American","Not Hispanic or Latino","600 N DECKER AVE","Southeast","Ellwood Park/Monument",39.298469,-76.574392,"Street","2:00","p.m."
"453","5/2/2025","Larceny","Inside","None reported","Female","33","None reported","Not Hispanic or Latino","2000 CECIL AVE","Eastern","East Baltimore Midway",39.313622,-76.605281,"Other/residential","2:00","p.m."
"454","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N WASHINGTON ST","Southeast","Middle East",39.300734,-76.5898,"Convenience store","2:30","p.m."
"455","5/2/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","3500 BOSTON ST","Southeast","Canton Industrial Area",39.277021,-76.566929,"Wholesaler/store","3:27","p.m."
"456","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2700 REMINGTON AVE","Northern","Remington",39.320412,-76.620846,"Convenience store","3:36","p.m."
"457","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6900 HARFORD RD","Northeast","North Harford Road",39.36618,-76.549534,"Wholesaler/store","3:40","p.m."
"458","5/2/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","3100 WASHINGTON BLVD","Southern","Morrell Park",39.257998,-76.659566,"Office building","4:00","p.m."
"459","5/2/2025","Larceny","Inside","None reported","Male","70","White","Not Hispanic or Latino","400 S CHAPELGATE LN","Southwest","Beechfield",39.279753,-76.698945,"Other/residential","4:00","p.m."
"460","5/2/2025","Larceny from auto","Outside","None reported","Female","22","None reported","Hispanic or Latino","1500 ALICEANNA ST","Central","Fells Point",39.283452,-76.59654,"Street","4:10","p.m."
"461","5/2/2025","Larceny from auto","Outside","None reported","Female","33","None reported","Hispanic or Latino","1500 ALICEANNA ST","Central","Fells Point",39.283452,-76.59654,"Street","4:10","p.m."
"462","5/2/2025","Larceny","Inside","None reported","Female","49","Black or African American","Not Hispanic or Latino","2600 LAURETTA AVE","Western","Rosemont Homeowners/Tenants",39.293838,-76.660077,"Other/residential","4:15","p.m."
"463","5/2/2025","Larceny","Inside","None reported","Female","42","None reported","Unknown","3300 CLARKS LN","Northwest","Cross Country",39.366571,-76.695738,"Other/residential","4:38","p.m."
"464","5/2/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","100 N EUTAW ST","Central","Downtown",39.290451,-76.621063,"Hotel/motel","5:15","p.m."
"465","5/2/2025","Larceny","","None reported","Female","42","Black or African American","Not Hispanic or Latino","1400 W BALTIMORE ST","Southwest","Franklin Square",39.288418,-76.63998,"Vacant building","6:35","p.m."
"466","5/2/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","2000 LYDONLEA WAY","Northeast","Loch Raven",39.359918,-76.576816,"Street","7:00","p.m."
"467","5/2/2025","Larceny","Inside","None reported","Male","45","Black or African American","Unknown","2300 JAMES ST","Southern","Morrell Park",39.269701,-76.650623,"Other/residential","8:00","p.m."
"468","5/2/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","3300 BELAIR RD","Eastern","Belair-Edison",39.32172,-76.57362,"Office building","8:11","p.m."
"469","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1700 UNION AVE","Northern","Woodberry",39.331927,-76.642965,"Office building","8:28","p.m."
"470","5/2/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","100 N WOLFE ST","Central","Washington Hill",39.292809,-76.590464,"Convenience store","8:55","p.m."
"471","5/2/2025","Larceny from auto","Outside","None reported","Female","33","Black or African American","Not Hispanic or Latino","1300 HAZEL ST","Southern","Curtis Bay",39.225978,-76.592024,"Street","9:00","p.m."
